ID,Gender,CustomerType,Age,TypeTravel,Travel_Class,Travel_Distance,DepartureDelay_in_Mins,ArrivalDelay_in_Mins,Seat_comfort,Seat_Class,Arrival_time_convenient,Catering,Platform_location,Onboardwifi_service,Onboard_entertainment,Online_support,Onlinebooking_Ease,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding,Target_Act,Target_Pre
98853638,0,0,32.0,0,1,1730,0.0,0.0,1,0,3,1,0,1,1,1,1,5,5,3,4,4,1,1,1
98814320,1,0,28.0,0,1,2034,5.0,0.0,1,1,5,5,1,1,1,1,1,3,0,2,5,3,1,1,1
98863725,1,0,31.0,1,1,2355,0.0,0.0,2,1,2,2,2,3,2,3,3,5,0,0,3,4,3,1,1
98870434,1,0,66.0,1,1,5175,1.0,0.0,4,0,3,4,3,4,5,5,0,0,1,2,5,0,5,0,0
98833082,0,0,36.0,0,1,2410,55.0,59.0,3,1,0,0,2,3,3,3,3,3,3,3,3,4,3,1,0
98822059,1,0,68.0,1,0,869,19.0,34.0,4,1,3,4,2,1,1,1,1,1,4,1,3,1,0,0,0
98867302,1,0,40.0,0,0,3532,0.0,0.0,3,0,3,3,0,0,4,1,1,1,1,1,1,1,3,1,1
98819573,1,1,23.0,0,1,2367,0.0,0.0,3,0,3,3,2,0,3,1,0,0,4,2,1,1,0,1,1
98837610,0,0,63.0,1,0,2476,0.0,0.0,3,0,5,0,2,3,0,4,4,4,3,3,5,4,0,0,0
98810226,1,0,20.0,0,0,2259,89.0,71.0,4,0,5,5,1,4,4,4,4,0,0,0,0,3,4,0,0
98886000,1,1,8.0,0,1,1839,6.0,8.0,4,0,5,4,3,5,4,5,5,3,0,3,3,0,5,0,0
98817172,0,0,48.0,0,0,2581,4.0,0.0,5,0,4,0,3,5,3,3,5,5,5,4,5,5,3,0,0
98866190,1,0,39.0,0,1,1243,18.0,15.0,3,1,0,3,2,3,3,3,3,5,5,3,0,1,3,1,1
98866036,0,0,21.0,1,1,1899,21.0,19.0,0,0,4,0,2,1,1,1,1,0,0,0,4,4,1,1,1
98838345,0,0,45.0,0,0,2209,111.0,131.0,3,0,5,5,1,4,3,0,3,3,3,2,3,3,5,0,0
98868186,0,0,44.0,1,1,549,0.0,0.0,3,0,1,0,0,5,1,0,3,3,3,2,5,3,5,1,1
98852883,0,1,22.0,0,1,2348,9.0,0.0,1,0,1,1,2,4,1,4,4,1,1,1,1,1,4,1,1
98839565,0,0,19.0,1,1,2395,0.0,0.0,3,1,3,3,0,0,5,4,1,1,1,1,4,1,5,1,1
98832348,0,0,30.0,0,0,4470,15.0,0.0,1,1,1,1,4,0,0,0,0,5,0,0,5,1,0,1,1
98818802,1,0,13.0,1,1,2198,63.0,56.0,5,1,1,5,4,0,5,0,0,0,3,2,1,3,0,0,0
98828585,0,0,35.0,1,1,2602,0.0,0.0,2,0,1,2,2,4,2,4,4,3,0,2,0,1,4,1,1
98874242,0,1,25.0,0,1,1891,1.0,0.0,5,1,3,5,2,5,5,5,5,0,5,2,4,4,5,0,0
98820160,0,0,11.0,1,1,2811,0.0,0.0,0,0,0,0,2,3,4,1,3,3,3,1,3,3,1,1,1
98810516,1,0,30.0,0,0,2217,0.0,0.0,3,0,3,3,0,3,3,3,3,3,3,1,1,1,3,1,1
98835249,0,0,50.0,0,0,2265,21.0,16.0,5,1,5,5,1,1,1,1,1,1,1,1,3,1,1,1,1
98852958,1,1,9.0,0,1,2571,9.0,0.0,3,1,3,3,2,4,3,4,4,3,3,0,0,3,4,0,0
98801239,1,1,35.0,0,0,1850,0.0,0.0,5,0,5,5,4,0,5,0,0,1,3,2,1,1,0,0,0
98849480,1,1,30.0,0,0,3673,7.0,0.0,3,0,1,1,1,1,1,1,1,4,3,2,1,0,1,0,0
98838647,0,0,25.0,0,0,3145,107.0,105.0,5,1,5,5,1,1,3,1,1,1,3,0,3,3,1,1,1
98800545,0,0,16.0,1,1,1186,0.0,0.0,1,1,1,1,4,0,3,3,1,3,1,1,3,1,1,1,1
98844021,0,0,30.0,0,0,2848,97.0,91.0,1,0,1,0,4,1,1,1,1,3,1,4,4,1,1,1,1
98813451,0,0,41.0,0,0,1402,30.0,40.0,0,0,0,0,2,3,1,3,3,3,3,2,3,3,0,1,1
98867721,1,0,24.0,0,0,2888,0.0,0.0,0,0,0,0,2,3,3,3,3,0,4,2,5,0,3,1,1
98845089,1,0,51.0,1,1,2211,0.0,0.0,3,1,0,0,2,3,3,3,3,1,4,3,5,0,3,1,1
98893695,1,0,32.0,0,0,3013,0.0,0.0,4,1,4,4,3,1,1,1,1,0,4,1,0,3,1,1,1
98854284,1,1,44.0,0,0,2265,1.0,0.0,4,0,5,5,4,3,4,3,3,3,0,1,1,3,3,0,0
98810037,1,0,38.0,0,0,2888,9.0,0.0,5,1,5,5,1,5,4,0,1,1,1,1,4,1,4,1,1
98856579,1,0,69.0,0,1,2051,0.0,4.0,0,1,3,3,0,0,0,0,0,0,5,0,0,3,0,0,0
98877397,0,0,60.0,0,0,2777,0.0,0.0,3,0,3,3,0,0,1,1,0,0,3,0,1,0,1,1,1
98856111,1,0,39.0,0,0,525,1.0,0.0,0,0,0,0,2,1,1,3,1,1,1,1,0,1,3,1,1
98853784,1,0,56.0,0,0,2421,1.0,7.0,4,0,4,4,3,0,3,0,4,4,4,3,5,4,5,0,0
98869324,1,1,20.0,0,1,1956,1.0,0.0,5,1,4,5,0,4,5,4,4,4,4,0,0,3,4,0,0
98880564,0,0,39.0,0,0,471,0.0,0.0,1,0,1,0,4,3,1,3,3,3,1,2,3,3,1,1,1
98893111,1,0,55.0,1,1,1871,0.0,0.0,0,1,1,0,0,4,0,4,4,3,3,2,0,3,4,0,0
98824092,1,0,36.0,0,0,3056,0.0,0.0,4,0,4,4,3,4,4,4,3,3,3,2,1,3,5,1,1
98865302,0,0,63.0,1,1,709,76.0,57.0,3,1,1,1,4,4,1,1,3,3,3,2,5,3,4,1,1
98879831,0,0,47.0,0,0,208,0.0,0.0,5,0,5,5,1,1,5,0,3,3,3,1,5,3,5,1,1
98811435,0,0,58.0,0,0,1758,23.0,10.0,1,1,1,0,4,0,1,1,0,0,0,0,3,0,3,1,1
98870695,0,0,67.0,1,1,82,0.0,0.0,4,0,1,4,3,1,1,3,1,1,1,1,3,1,1,1,1
98856255,0,1,26.0,0,0,1578,0.0,14.0,0,0,2,0,2,0,0,0,0,1,0,2,0,3,0,0,0
98836512,0,0,43.0,0,0,2737,2.0,0.0,3,0,3,3,0,1,3,1,1,1,1,1,0,1,0,1,1
98816848,0,0,48.0,1,1,1514,0.0,0.0,0,0,4,4,3,5,0,0,0,0,0,0,4,0,0,0,0
98826325,1,0,54.0,0,1,2086,23.0,17.0,5,0,4,4,3,5,5,5,5,0,4,2,3,3,5,0,0
98839224,1,0,50.0,1,1,1824,0.0,0.0,0,1,1,4,0,3,4,3,3,1,3,2,1,3,3,0,0
98828714,1,0,29.0,0,0,1977,0.0,3.0,4,0,0,5,2,4,4,4,4,0,5,0,3,0,4,0,0
98867727,0,1,27.0,0,0,2813,0.0,0.0,3,1,3,3,2,0,3,0,0,4,3,0,4,3,0,0,1
98872148,0,0,32.0,1,1,2200,56.0,71.0,0,1,0,0,2,0,4,1,3,3,3,2,0,3,5,1,1
98853187,1,0,29.0,0,1,1665,0.0,0.0,4,1,4,0,2,4,4,4,4,3,4,0,3,0,4,0,0
98823901,1,0,36.0,0,0,1446,0.0,0.0,3,1,1,3,0,0,3,3,4,4,4,3,1,4,1,1,1
98869370,0,0,53.0,0,0,1646,0.0,0.0,5,0,5,5,1,1,3,1,3,3,3,2,0,3,3,1,1
98889627,1,0,56.0,1,1,2352,0.0,3.0,4,1,5,5,1,4,4,4,4,0,1,0,4,0,4,0,0
98821100,0,0,27.0,0,0,2975,56.0,129.0,5,0,5,0,1,3,3,3,3,1,0,2,0,1,3,1,1
98819112,0,1,39.0,0,1,1124,0.0,0.0,5,0,0,4,0,1,4,1,1,3,0,3,5,4,1,0,0
98803741,1,0,40.0,1,1,2471,0.0,0.0,0,0,3,0,3,3,0,4,3,3,4,2,0,1,3,0,0
98859855,0,0,63.0,1,1,368,0.0,0.0,5,1,5,5,1,3,3,3,3,3,4,2,0,1,3,1,1
98885942,1,1,26.0,0,1,1627,0.0,30.0,0,0,4,0,2,1,0,1,1,3,3,0,3,0,1,0,0
98852531,1,0,12.0,1,1,3316,0.0,8.0,0,1,3,0,2,3,0,3,3,5,3,2,1,0,3,0,0
98869914,1,0,43.0,1,1,2196,55.0,69.0,4,0,1,4,2,3,4,3,3,1,3,2,3,1,3,0,0
98889319,1,1,39.0,0,0,1232,8.0,1.0,4,0,4,4,3,0,4,0,0,3,3,2,1,1,0,0,0
98860570,0,0,40.0,0,0,3570,8.0,0.0,0,0,0,0,2,0,3,3,3,3,3,2,0,3,1,1,1
98892271,1,0,31.0,0,1,2065,0.0,1.0,1,0,4,4,3,1,1,1,1,4,1,3,3,1,1,1,1
98868641,0,0,51.0,0,0,343,0.0,0.0,4,1,4,4,3,4,1,3,1,1,1,1,0,1,0,1,1
98801733,0,0,51.0,0,0,531,27.0,28.0,4,1,4,4,3,4,1,3,1,1,1,1,0,1,1,1,1
98855736,1,0,34.0,0,1,1322,0.0,0.0,3,1,4,4,3,3,3,3,3,1,3,1,5,1,3,1,1
98819871,1,0,44.0,0,0,3796,105.0,93.0,5,0,5,5,1,4,3,1,1,1,1,1,1,1,0,1,1
98884182,1,0,44.0,0,0,2996,34.0,20.0,3,1,0,1,0,4,3,1,3,3,3,2,1,3,0,1,1
98851128,0,1,21.0,0,1,2000,0.0,0.0,4,0,2,5,2,4,5,4,4,5,1,2,5,4,4,0,0
98856577,1,0,19.0,1,1,1619,0.0,0.0,3,0,1,3,1,4,3,4,4,3,1,2,4,1,4,0,0
98882887,1,0,61.0,1,1,2235,0.0,0.0,3,0,1,3,2,0,3,0,0,1,4,1,0,3,0,1,0
98870105,0,1,34.0,0,0,1974,25.0,32.0,4,0,0,0,3,0,0,0,0,3,3,2,3,1,0,0,0
98811125,1,0,36.0,0,1,2452,2.0,4.0,1,1,0,0,2,1,1,1,1,5,4,4,0,3,1,1,1
98810712,1,0,45.0,0,0,2898,0.0,0.0,3,0,3,1,0,4,1,1,1,1,1,1,3,1,0,1,1
98820395,1,0,45.0,0,0,1720,0.0,0.0,4,0,0,4,3,3,3,1,3,3,3,2,3,3,3,1,1
98801660,0,0,26.0,1,1,3139,34.0,0.0,1,1,1,1,4,1,1,1,1,5,5,2,0,4,1,1,1
98870134,0,1,21.0,0,0,2464,16.0,0.0,3,1,4,3,2,0,3,0,0,3,3,1,0,1,0,1,1
98833972,1,0,12.0,1,1,1322,0.0,0.0,0,0,3,2,0,4,2,4,4,1,4,1,0,1,4,0,0
98867342,1,0,48.0,0,1,1280,107.0,104.0,0,0,3,3,0,0,0,0,0,5,3,2,5,3,0,0,0
98814099,1,0,43.0,0,1,1616,0.0,10.0,4,0,4,0,3,4,4,4,4,0,3,3,5,0,4,0,0
98835179,0,0,71.0,0,0,57,0.0,0.0,4,1,1,1,4,4,0,3,0,0,0,3,0,0,0,0,0
98823734,1,0,21.0,1,1,1699,0.0,0.0,4,0,5,0,2,0,4,1,0,4,3,2,4,3,0,0,0
98816977,0,0,54.0,0,0,2626,0.0,0.0,4,0,5,5,1,3,4,0,4,4,4,3,4,4,4,0,0
98837309,0,0,48.0,1,1,364,0.0,0.0,1,1,5,5,1,0,0,0,1,1,1,1,5,1,4,1,1
98808991,1,0,28.0,1,1,1749,6.0,0.0,3,0,3,3,1,1,3,4,1,3,0,2,0,1,1,0,1
98835003,1,0,45.0,0,0,2248,12.0,0.0,1,1,1,3,4,3,3,3,1,1,1,1,1,1,0,1,1
98858660,1,0,14.0,1,1,3443,2.0,0.0,1,0,3,0,1,0,1,4,0,1,4,1,3,1,0,1,1
98860669,0,1,22.0,0,1,2270,11.0,10.0,4,0,4,4,0,1,4,1,1,4,1,0,5,3,1,0,0
98806345,0,1,22.0,0,1,1027,0.0,0.0,4,0,1,4,1,3,4,3,3,3,0,2,3,1,3,0,0
98813373,1,0,52.0,0,0,2891,0.0,0.0,3,1,3,3,0,3,3,1,0,0,0,0,3,0,1,1,1
98850908,1,0,21.0,1,1,2025,0.0,0.0,1,1,4,0,3,0,1,0,0,5,1,3,3,0,0,1,1
98806839,0,0,31.0,0,0,2424,0.0,0.0,1,1,1,1,4,1,3,1,1,1,4,1,3,3,1,1,1
98813536,1,0,33.0,1,1,1910,59.0,52.0,0,1,3,0,0,1,0,1,1,1,1,2,3,3,1,0,0
98813449,0,0,56.0,0,0,433,0.0,5.0,0,1,3,3,0,3,4,0,0,0,0,0,3,0,4,0,0
98808855,0,0,38.0,1,1,2115,0.0,0.0,0,1,1,0,0,4,0,1,4,0,3,0,3,1,4,0,0
98860006,0,0,52.0,0,0,3139,0.0,0.0,3,0,1,0,0,4,3,3,3,3,3,2,3,3,3,1,1
98874031,0,0,40.0,0,0,595,0.0,0.0,0,1,0,0,2,4,1,3,0,0,3,0,3,0,1,1,1
98815285,0,0,51.0,0,0,2011,0.0,0.0,3,1,3,3,0,4,3,3,1,1,1,2,0,1,0,1,1
98864495,0,0,61.0,0,0,3577,172.0,171.0,5,0,0,3,2,3,5,1,5,0,4,3,1,5,1,0,0
98863218,0,0,48.0,0,0,1756,0.0,0.0,3,0,3,0,0,3,1,3,3,3,3,2,1,3,1,1,1
98877414,0,1,30.0,0,1,2586,22.0,7.0,3,0,3,3,0,5,3,5,5,5,0,0,0,0,5,0,0
98877344,0,0,8.0,1,1,4135,0.0,0.0,0,0,0,0,2,4,1,1,4,4,4,3,3,4,3,1,1
98843773,0,0,63.0,0,0,3895,0.0,0.0,5,0,1,1,4,0,3,0,3,3,3,4,3,3,3,0,0
98822818,0,0,51.0,0,1,238,0.0,0.0,5,1,2,2,2,4,0,0,4,4,5,3,3,4,3,0,0
98801697,0,0,49.0,1,1,551,6.0,5.0,0,1,1,0,4,0,3,3,0,0,0,2,1,0,1,0,0
98892472,0,0,42.0,0,0,2558,0.0,19.0,3,1,3,3,0,3,3,3,3,3,3,2,3,3,0,1,1
98810228,0,1,25.0,0,1,1360,85.0,80.0,5,1,4,0,2,3,5,1,3,3,5,0,0,3,3,0,0
98801075,1,0,65.0,1,1,2131,0.0,0.0,5,1,1,5,3,1,5,1,1,3,3,3,5,1,1,0,0
98870219,1,1,38.0,0,0,1867,43.0,30.0,1,0,1,1,2,5,1,5,5,3,0,2,3,3,5,1,1
98829529,1,1,21.0,0,1,2407,0.0,0.0,1,0,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1
98827721,1,0,41.0,0,1,1974,0.0,0.0,1,1,5,5,1,1,1,1,1,0,3,0,1,1,1,1,1
98847691,0,0,50.0,0,1,2489,0.0,13.0,3,1,3,3,0,3,3,3,4,1,0,2,3,3,3,0,0
98825784,0,0,58.0,1,1,373,12.0,6.0,1,1,1,1,4,1,4,1,1,1,1,1,1,1,0,1,1
98891281,0,0,31.0,1,1,1631,0.0,0.0,5,1,5,5,1,4,1,3,0,0,3,0,1,0,1,1,1
98893048,1,0,19.0,0,1,1790,12.0,17.0,3,0,4,4,3,3,3,0,3,3,3,0,3,0,3,0,0
98869068,0,0,39.0,0,0,2608,0.0,0.0,3,0,3,3,0,0,0,0,1,3,3,2,0,1,0,1,1
98807387,1,0,11.0,1,1,2586,39.0,34.0,3,1,3,0,3,0,3,0,0,5,0,1,1,5,0,0,1
98838200,1,0,70.0,1,1,1379,3.0,10.0,4,0,1,4,1,4,4,0,4,3,3,2,0,1,4,0,0
98840756,0,0,18.0,1,1,1987,306.0,306.0,4,1,5,4,0,4,3,3,4,5,3,0,3,5,3,0,0
98836744,0,0,45.0,0,1,469,0.0,6.0,1,1,0,0,2,4,4,0,1,1,1,1,1,1,3,1,1
98835401,0,0,30.0,1,1,2584,8.0,13.0,1,0,0,1,4,4,3,1,1,1,1,1,0,1,0,1,1
98874231,0,1,25.0,0,0,1204,0.0,0.0,3,0,1,3,2,5,3,5,5,1,0,2,1,1,5,0,1
98893512,1,0,59.0,1,1,2520,0.0,0.0,0,1,5,0,2,1,0,1,1,3,1,4,4,0,1,0,0
98872656,1,0,51.0,0,0,104,0.0,1.0,5,0,5,5,1,4,0,4,1,1,1,2,4,1,3,1,1
98847565,0,0,25.0,0,0,3301,5.0,22.0,0,1,0,1,2,0,0,0,0,1,1,0,1,4,0,1,0
98811854,0,0,33.0,0,0,3374,0.0,0.0,3,0,3,3,0,0,1,1,3,3,3,2,3,3,0,1,1
98856820,0,1,23.0,0,1,1560,0.0,0.0,2,1,2,2,2,3,2,3,3,5,1,4,4,3,3,1,1
98851888,1,0,14.0,1,0,2971,0.0,0.0,0,1,1,0,2,1,0,1,1,3,0,0,1,3,1,0,0
98875007,1,0,46.0,0,0,1896,0.0,7.0,5,1,0,0,2,0,0,4,5,5,5,4,4,5,5,0,0
98890384,0,0,46.0,0,0,898,0.0,0.0,3,0,3,3,0,4,1,3,1,1,1,1,3,1,3,1,1
98822913,1,1,22.0,0,1,1731,0.0,0.0,3,1,1,3,0,4,3,4,4,1,4,2,1,4,4,1,1
98888704,1,0,31.0,0,0,4508,15.0,0.0,3,1,3,0,0,3,3,3,3,0,0,1,3,1,3,1,1
98836033,1,0,26.0,0,0,2633,27.0,33.0,3,0,3,3,0,1,1,1,1,5,3,4,0,5,1,1,1
98878111,0,1,26.0,0,1,1434,4.0,0.0,5,1,1,5,3,3,5,0,3,4,5,4,5,1,3,0,0
98891356,0,0,51.0,0,1,1203,66.0,67.0,1,1,0,5,1,5,5,0,1,1,1,1,5,1,4,1,1
98882340,0,1,27.0,0,1,1039,0.0,0.0,4,1,4,4,0,0,4,0,0,3,1,0,3,0,0,0,0
98881918,1,1,48.0,0,0,2159,180.0,169.0,0,0,0,0,2,0,1,1,0,0,0,0,1,4,1,0,0
98804308,0,0,52.0,0,0,2412,0.0,0.0,3,0,3,1,0,3,1,3,3,3,3,2,0,3,1,1,1
98843469,1,0,53.0,0,0,605,13.0,8.0,0,0,0,0,2,4,3,1,0,0,0,0,1,0,3,1,1
98874007,1,0,55.0,0,0,633,0.0,0.0,4,0,4,4,3,1,3,1,1,1,1,1,0,1,0,1,1
98865798,0,0,29.0,0,0,4072,0.0,0.0,4,1,4,4,3,3,3,3,3,1,4,1,3,1,3,1,1
98877112,1,0,51.0,0,0,2743,0.0,0.0,4,1,4,1,3,1,3,1,1,1,1,1,0,1,0,1,1
98836611,0,0,49.0,0,0,2225,0.0,0.0,5,0,5,5,1,0,1,3,1,1,1,1,3,1,0,1,1
98862761,0,0,23.0,0,0,3568,0.0,0.0,4,0,1,1,4,4,4,4,4,0,5,3,5,0,4,0,0
98834753,0,0,55.0,0,0,3835,5.0,0.0,4,0,4,4,3,4,3,3,1,1,1,1,3,1,3,1,1
98839502,0,0,22.0,0,1,1739,0.0,0.0,4,1,4,4,2,0,4,0,0,3,1,0,4,0,0,0,0
98885196,1,0,31.0,1,1,2399,12.0,16.0,4,0,0,4,3,3,4,4,3,0,5,3,4,0,3,0,0
98802795,0,0,41.0,0,1,2658,0.0,0.0,3,1,3,0,0,3,3,3,3,3,4,2,1,4,3,1,1
98858201,1,1,26.0,0,1,1803,0.0,0.0,5,1,0,5,0,1,5,4,1,3,0,2,4,0,1,0,0
98874737,1,1,21.0,0,1,1962,0.0,0.0,3,1,2,3,0,0,3,0,0,1,1,2,0,3,0,1,0
98826538,1,0,30.0,0,0,4416,14.0,14.0,0,1,4,4,3,0,0,0,0,5,5,4,5,4,0,0,0
98826116,1,1,17.0,0,1,2708,0.0,0.0,3,1,3,3,0,1,3,1,1,0,0,1,0,1,1,0,1
98845461,0,0,59.0,1,1,634,46.0,42.0,0,0,1,0,0,4,1,3,5,5,0,4,0,5,1,0,0
98881680,1,1,38.0,0,1,1943,0.0,4.0,0,1,0,0,3,5,0,5,5,0,3,1,1,3,5,0,0
98833042,0,0,69.0,1,1,1750,0.0,0.0,3,1,4,3,2,0,3,0,0,3,4,0,4,0,0,1,0
98846791,0,0,45.0,0,0,2599,0.0,0.0,4,0,4,4,3,0,0,3,1,1,3,1,1,1,1,1,1
98845526,1,0,52.0,0,0,2371,17.0,21.0,0,0,4,4,3,1,3,3,0,0,0,0,4,0,5,0,0
98813971,1,0,47.0,1,1,2092,162.0,150.0,4,1,2,4,0,4,0,0,1,1,3,2,0,1,0,0,0
98874209,1,0,42.0,0,0,3215,0.0,0.0,0,1,0,1,2,0,1,0,3,3,3,2,4,3,0,1,1
98851675,0,0,64.0,0,0,1020,2.0,7.0,1,0,0,0,2,3,0,0,1,1,3,1,0,1,5,0,1
98861246,0,0,20.0,1,0,4104,15.0,2.0,0,0,0,0,2,3,1,3,1,1,1,1,0,1,1,1,1
98865346,0,0,26.0,0,0,5224,13.0,17.0,4,1,4,3,3,3,3,3,3,1,0,2,1,3,3,1,1
98867824,0,0,49.0,0,0,1917,8.0,6.0,0,0,0,3,0,0,3,3,1,1,1,1,1,1,0,1,1
98852415,0,0,68.0,1,1,316,1.0,0.0,3,1,3,3,0,3,3,3,3,3,3,2,3,3,3,1,1
98835608,0,1,27.0,0,1,1866,5.0,0.0,3,0,4,3,3,3,3,3,3,0,4,3,3,4,3,0,0
98829014,1,0,43.0,0,0,2397,59.0,49.0,3,0,3,3,0,3,1,3,3,3,3,2,0,3,0,1,1
98846184,1,0,39.0,1,1,2400,43.0,21.0,4,1,3,4,0,1,4,1,1,3,5,2,0,3,1,0,0
98829803,0,0,57.0,1,1,387,0.0,0.0,5,0,1,5,1,1,3,3,1,1,3,1,0,1,0,1,1
98864015,1,0,39.0,1,1,2176,15.0,17.0,0,1,1,0,2,0,0,3,0,3,0,2,3,1,0,0,0
98846610,0,0,65.0,1,1,337,5.0,3.0,4,1,4,4,3,3,0,0,3,3,3,2,3,3,0,1,1
98831946,1,0,43.0,0,1,2050,0.0,0.0,3,0,4,1,4,0,3,0,0,3,4,2,5,3,0,0,1
98840183,1,0,44.0,0,1,2045,0.0,1.0,5,0,0,0,2,5,5,5,5,0,4,2,3,0,5,0,0
98867638,0,0,51.0,1,1,949,47.0,29.0,4,1,5,5,1,1,0,4,4,3,4,3,0,4,0,0,1
98880592,0,0,48.0,0,0,2340,2.0,0.0,5,1,5,5,1,1,1,1,1,1,0,1,1,3,1,1,1
98889876,1,0,31.0,0,0,3820,126.0,122.0,5,1,5,5,1,3,3,3,3,3,0,2,3,1,3,1,1
98875386,0,0,49.0,0,0,568,8.0,1.0,1,0,1,1,4,4,3,3,0,0,0,0,0,0,1,1,1
98806581,1,0,40.0,1,1,2141,0.0,0.0,3,0,4,3,0,5,3,5,5,4,4,2,5,0,5,0,0
98807287,1,1,22.0,0,1,2218,5.0,22.0,0,1,0,0,2,1,0,1,1,3,0,0,4,0,1,0,0
98831141,0,0,35.0,1,1,3395,0.0,19.0,0,0,1,0,0,0,0,0,5,3,3,0,0,1,0,0,0
98835359,1,0,60.0,1,1,1398,11.0,0.0,4,1,1,4,2,4,4,4,4,3,4,3,3,4,4,0,0
98821614,0,0,50.0,0,0,527,66.0,54.0,5,0,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1
98803121,1,0,52.0,0,1,3398,1.0,0.0,1,0,1,1,4,1,1,1,1,0,0,4,1,0,1,1,1
98871126,0,0,55.0,0,0,310,0.0,2.0,2,0,1,2,1,4,3,3,5,5,5,4,3,5,0,1,1
98888740,1,0,60.0,1,1,3650,137.0,99.0,4,0,1,1,4,4,4,4,4,3,5,4,4,3,4,0,0
98838071,0,0,51.0,0,0,3825,4.0,0.0,4,1,4,0,3,1,1,1,1,1,1,1,3,1,0,1,1
98855761,0,0,54.0,0,1,1235,0.0,0.0,3,0,0,0,2,4,5,0,3,3,3,2,5,3,0,1,1
98806519,1,0,23.0,0,0,3289,0.0,0.0,4,0,1,4,3,3,3,3,3,3,0,2,0,3,3,1,1
98836628,0,1,43.0,0,1,2095,12.0,10.0,4,0,5,0,0,1,4,1,1,0,4,2,0,3,1,0,0
98891571,1,0,38.0,0,0,3122,8.0,11.0,3,0,3,3,0,3,4,0,0,0,0,0,1,0,5,1,1
98808931,0,0,18.0,0,0,2552,0.0,0.0,1,1,1,1,4,3,3,3,3,4,0,0,3,4,3,1,1
98889063,0,1,40.0,0,0,1633,11.0,12.0,3,1,3,3,4,3,3,3,3,4,3,0,1,3,3,0,1
98855052,0,0,40.0,1,1,1392,0.0,0.0,1,0,3,1,2,4,1,5,4,1,1,1,0,1,4,1,1
98847903,0,0,24.0,0,0,4012,45.0,49.0,3,1,3,3,0,1,1,1,1,5,1,4,4,0,1,1,1
98885873,1,0,54.0,0,1,2292,1.0,11.0,3,0,5,5,1,3,3,3,3,3,5,0,0,3,3,0,1
98800859,0,0,37.0,0,0,445,0.0,0.0,3,0,3,3,0,4,0,5,1,1,1,1,3,1,5,1,1
98864018,1,0,29.0,0,0,1308,0.0,0.0,4,0,3,0,2,4,4,4,4,5,1,2,3,0,4,0,0
98894037,1,0,18.0,1,1,2474,32.0,9.0,0,1,5,0,0,1,0,1,1,0,1,2,5,0,1,0,0
98801111,1,0,32.0,0,0,3878,0.0,0.0,1,0,1,1,4,3,3,3,3,3,3,2,1,5,3,1,1
98838933,1,0,50.0,1,1,2070,10.0,23.0,5,1,3,5,0,1,5,1,1,0,0,2,3,3,1,0,0
98862426,1,0,65.0,1,1,1620,0.0,0.0,0,0,3,0,0,4,0,1,4,0,4,2,0,3,4,0,0
98828450,0,0,42.0,0,1,261,0.0,4.0,3,1,4,4,3,0,0,3,3,3,3,2,5,3,5,0,0
98810321,1,1,31.0,0,1,3075,18.0,14.0,0,0,0,0,2,5,0,5,5,4,1,2,3,0,5,0,0
98815101,0,0,21.0,0,1,1832,0.0,0.0,2,1,3,2,3,1,2,1,1,0,5,4,0,0,1,1,1
98821618,0,0,46.0,0,0,100,13.0,32.0,3,1,2,3,1,1,1,3,3,3,3,2,0,3,0,0,1
98853455,1,0,42.0,0,0,3912,37.0,31.0,4,1,1,4,3,0,3,3,1,3,1,1,3,1,1,1,1
98857456,1,0,29.0,1,1,2519,0.0,0.0,5,0,3,5,0,3,5,3,3,0,4,1,3,1,3,0,0
98866739,0,0,15.0,0,0,4155,8.0,0.0,5,1,5,5,1,1,1,1,1,5,3,1,5,5,1,1,1
98857319,1,0,52.0,0,0,367,7.0,1.0,2,1,2,2,3,0,3,3,4,4,0,0,1,4,3,1,1
98861744,1,0,9.0,0,0,5397,8.0,19.0,0,0,0,0,2,0,0,0,0,3,3,0,0,4,0,0,0
98830102,1,0,70.0,0,0,1623,3.0,1.0,0,1,1,1,4,0,0,4,0,0,0,0,5,0,0,0,0
98853344,1,0,31.0,0,0,5694,70.0,59.0,1,0,1,1,4,3,3,3,3,4,4,0,3,0,3,1,1
98847539,0,0,32.0,0,0,4257,0.0,2.0,4,0,1,0,2,4,4,4,4,4,1,2,5,3,4,0,0
98869740,1,0,22.0,0,1,3289,3.0,0.0,0,0,4,4,3,0,0,0,0,4,3,3,4,3,0,0,0
98830745,1,0,46.0,0,0,319,0.0,0.0,1,0,1,1,4,1,1,1,1,1,1,1,3,1,3,1,1
98864021,1,0,8.0,1,1,2434,0.0,0.0,0,1,3,0,3,5,0,5,5,0,0,1,1,3,5,0,0
98877001,0,0,57.0,0,0,2149,0.0,0.0,5,0,1,5,1,3,3,0,5,5,5,4,4,5,0,0,0
98823626,1,0,49.0,1,1,1597,0.0,0.0,0,1,3,0,0,3,0,4,3,3,3,1,3,3,3,0,0
98815461,0,0,52.0,0,0,1548,9.0,0.0,3,0,3,0,0,1,3,3,1,1,1,1,0,1,1,1,1
