Sales,CategoryName,Profit_Ratio,Discount,Quantity,Order_Profit ,Product_type,Prod_Category_Id,ProductLength,ProductWeight,Dispatched,Scheduled_Shipping,Delivery_Review,Session_Ordered,WeekdayOrder,Cust_State_Encoded,Customer_Category_Encoded,Transcation_Encoded,Shipping_Class_Encoded,Warehouse_Region_Encoded,Order_zone_Encoded,y_pred,y_act,OrderId
227,45,0.19,0.02,5,697.53,0,46,162,15950,0,4,5,3,1,14,0,2,3,4,2,0,0,2442526
1532,7,0.11,0,1,11715.47,0,64,154,31272,0,5,5,3,1,9,0,2,3,3,4,1,0,2434890
137,45,0.29,0.04,2,1024.52,1,46,113,1627,0,6,4,3,0,10,0,3,1,2,1,1,1,2447357
165,3,0.1,0.1,1,940.76,0,18,103,2612,0,4,4,3,1,3,0,1,3,2,0,0,0,2429263
413,47,0.18,0.16,5,1266.59,0,9,110,2889,0,4,3,1,0,14,2,0,3,0,1,0,0,2482566
193,11,-0.81,0.01,3,-3476.35,1,17,200,2801,1,2,4,2,1,2,1,2,0,2,3,1,1,2366985
173,11,0.34,0.04,5,1422.11,1,17,81,1076,0,5,4,2,1,3,0,0,3,2,3,1,1,2376954
111,3,0.02,0.21,1,187.17,0,18,18,1473,0,3,4,1,0,5,2,3,0,2,4,1,0,2352363
272,34,-0.77,0.07,1,-14299.67,0,71,180,10072,1,3,4,3,1,15,1,0,1,3,3,1,0,2349279
95,22,0.32,0.04,2,941.71,0,29,41,895,0,5,4,3,0,5,1,1,1,0,4,1,1,2411110
179,43,0.32,0.06,1,4550.36,0,48,14,383,0,6,4,3,1,13,0,3,3,3,1,1,0,2414327
131,45,0.1,0.11,3,366.81,1,46,172,3492,0,4,4,1,1,17,2,0,3,1,0,0,0,2453170
341,21,0.45,0.02,1,11421.94,0,63,113,1990,0,6,3,2,0,5,0,0,1,3,1,1,1,2357925
266,45,0.11,0.11,5,409.05,1,46,13,151,1,2,4,1,1,5,0,0,3,2,4,0,0,2455134
127,3,0.13,0.25,1,1193.17,1,18,199,1152,0,4,2,1,0,12,2,2,0,0,1,1,0,2437812
85,3,-0.11,0.16,1,-1013.52,0,18,45,2159,0,6,3,1,1,17,0,2,3,0,3,1,1,2424010
155,3,0.48,0.13,1,4436.52,0,18,53,290,0,5,2,2,1,4,0,0,3,4,3,1,1,2515721
49,33,0.31,0.06,1,1102.49,0,24,98,2289,1,6,3,3,1,4,1,2,1,0,1,1,0,2380778
108,47,0.38,0,1,2665.57,0,9,173,19988,0,4,2,2,0,8,1,2,3,3,4,0,0,2402348
167,22,-0.42,0.13,5,-1149.36,0,29,182,24344,0,0,3,3,0,15,1,3,2,1,4,0,0,2463850
68,11,-0.01,0.25,2,-40.07,1,17,86,34326,1,3,4,2,0,3,0,3,3,2,3,0,0,2477034
182,43,0.29,0.19,1,4093.63,0,48,199,3257,0,6,4,3,1,7,0,2,3,0,1,1,0,2415543
230,45,0.35,0.25,5,1268.21,0,46,62,1567,0,3,4,2,1,9,2,2,3,0,1,0,0,2418943
73,11,0.28,0.07,1,1234.49,0,17,176,1012,0,3,4,3,1,0,1,0,3,1,4,0,0,2360037
147,3,-0.28,0.03,1,-2613.49,0,18,97,1046,1,2,3,3,1,3,1,2,0,4,2,1,1,2366706
252,33,0.06,0.06,5,221.57,0,24,43,143,0,2,1,1,1,0,2,3,0,2,4,1,1,2510446
200,43,0.41,0.1,1,5861.45,0,48,156,3733,0,6,4,2,1,8,2,3,3,3,3,1,0,2422417
165,3,0.47,0.07,1,4401.24,1,18,35,414,1,2,3,3,1,6,0,3,0,3,0,1,0,2451903
64,33,0.34,0.06,1,1195.86,1,24,100,15866,1,2,3,3,1,13,0,3,3,0,1,0,0,2462022
159,3,-0.13,0.06,1,-1188.46,1,18,29,745,0,4,4,3,0,7,1,1,3,0,1,0,0,2386741
143,3,0.11,0.07,1,1014.19,1,18,84,1269,0,6,5,2,1,12,0,2,3,0,1,1,0,2354268
128,12,0.19,0.19,5,324.96,0,40,61,107,1,5,3,1,1,11,2,3,3,2,0,1,0,2513687
290,11,0.47,0.07,1,10016.92,1,17,65,409,0,3,4,2,1,6,1,1,3,0,3,0,0,2386748
101,3,-0.58,0.06,1,-5434.81,1,18,66,150,1,2,2,2,0,17,2,1,3,4,3,0,0,2508884
111,3,0.1,0,1,919.54,1,18,178,1044,0,3,2,1,1,16,1,2,3,4,2,0,0,2383305
145,3,-0.04,0.04,1,-372.13,1,18,34,1290,0,4,4,3,1,1,0,2,3,1,2,0,0,2423300
150,3,0.25,0.03,1,2314.88,0,18,188,13825,0,3,2,2,1,13,1,2,3,3,2,0,0,2345793
45,45,0.16,0.11,1,576.64,0,46,150,3090,1,4,4,1,1,7,2,3,3,3,2,0,0,2473919
83,33,0.08,0.02,1,294.69,0,24,151,2577,1,4,4,1,1,17,2,2,3,3,3,0,0,2490645
184,43,0.26,0.1,1,3680.78,1,48,59,1626,0,4,3,3,0,0,2,1,1,3,3,1,1,2421769
298,4,0.31,0.06,1,6613.44,1,43,38,1640,0,6,3,3,1,11,0,1,3,0,1,1,0,2468292
284,25,0.37,0.25,1,10557.8,1,45,78,368,1,5,3,3,1,16,0,3,3,3,4,1,0,2521534
284,47,0.34,0.06,3,2434.35,0,9,158,3410,0,6,4,3,1,10,0,2,3,0,4,1,1,2364278
153,33,0.35,0.03,3,1228.82,1,24,177,1469,0,2,3,2,1,14,1,2,0,2,0,1,0,2367001
246,4,-1.34,0.19,1,-28527.53,0,43,21,1928,0,3,3,3,1,15,0,1,0,3,4,1,0,2360480
207,33,0.35,0.03,4,1217.46,1,24,31,371,1,2,3,2,0,5,2,3,0,4,1,1,0,2510399
104,3,0.29,0.06,1,2686.12,0,18,76,3220,0,4,4,1,1,6,0,0,3,2,0,0,0,2375077
196,43,-0.06,0.04,1,-856.19,0,48,80,3138,0,4,4,1,0,6,0,2,0,4,3,1,0,2420973
128,11,-0.15,0.13,2,-646.68,1,17,42,399,0,2,4,1,1,11,1,2,0,4,4,1,1,2368404
128,3,-0.04,0.04,1,-367.73,0,18,73,107,1,2,1,1,0,13,0,2,0,3,3,1,0,2517127
149,22,0.47,0.16,4,1314.01,1,29,84,3212,1,2,3,3,0,11,1,0,3,3,0,0,0,2367733
273,4,0.47,0.03,1,10080.57,0,43,130,1124,1,5,4,1,0,7,0,2,3,2,4,1,1,2362037
219,43,0.11,0.06,1,1575.58,0,48,177,1696,0,6,4,2,0,6,0,1,1,1,4,1,0,2414579
422,25,0.5,0.01,1,14232.23,1,45,46,105,0,6,1,1,1,7,2,3,3,2,0,1,1,2512004
440,6,-0.24,0.1,1,-7713.72,1,62,78,69,0,3,3,1,1,0,0,0,0,0,4,1,1,2347297
176,44,0.48,0.03,3,1580.38,0,13,28,1523,1,0,4,1,1,2,1,2,2,4,0,0,0,2380599
67,38,-0.44,0.16,1,-3186.38,0,33,105,3117,0,2,3,2,1,5,2,2,0,2,4,1,1,2392760
152,45,0.11,0.18,4,394.4,0,46,90,1097,0,4,4,3,1,12,0,1,1,3,2,1,0,2453559
157,3,0.34,0.11,1,3113.8,1,18,80,950,0,2,3,3,0,15,2,2,1,2,2,0,0,2483524
327,11,0.31,0.03,5,1344.46,1,17,71,163,1,4,4,2,1,7,0,3,3,0,4,0,0,2521032
77,47,0.47,0.1,1,3350.27,1,9,98,3073,0,2,2,2,0,12,0,1,0,2,0,1,1,2400139
205,45,-0.77,0.11,4,-2768.34,0,46,102,1640,1,6,4,2,1,8,1,1,3,3,1,1,1,2484199
158,30,0.24,0.11,5,409,1,7,52,1876,0,6,4,3,1,5,1,2,3,2,2,1,0,2347186
151,43,0.34,0.16,1,4831.29,0,48,139,2284,0,5,3,2,1,16,1,2,3,3,4,1,1,2422404
105,45,0.04,0.06,2,142.79,1,46,90,470,1,0,1,1,1,6,0,2,2,2,4,0,0,2520319
77,22,0.35,0.1,1,990.45,1,29,49,1952,0,3,3,3,1,10,0,0,3,3,3,0,0,2375571
285,4,0.11,0.01,1,2344.05,1,43,186,1253,0,3,3,3,1,15,0,0,0,1,0,1,0,2347289
68,11,0.35,0.07,1,1504.59,0,17,77,1010,0,6,4,1,1,15,1,3,3,0,2,1,0,2426833
433,47,0.31,0.21,5,2196.27,1,9,67,1528,0,3,3,3,0,14,1,0,3,3,4,0,0,2365990
240,5,0.1,0.16,1,1794.12,1,65,41,138,0,4,5,2,1,17,2,3,3,0,1,0,0,2511699
251,11,0.47,0.02,4,2002.98,0,17,35,229,1,3,2,3,1,2,0,3,3,4,4,0,0,2520896
281,4,0.08,0.02,1,1710.39,1,43,47,347,1,4,5,2,1,8,0,0,1,2,2,1,0,2514513
42,28,-0.18,0.16,1,-126,0,61,131,3225,0,6,2,3,1,1,0,2,3,3,1,1,1,2435954
423,25,0.29,0.03,1,8231.04,1,45,62,783,1,2,3,1,1,15,0,1,3,3,1,0,0,2495213
251,11,0.11,0.19,5,472.23,1,17,149,3068,0,6,4,3,0,4,2,2,3,4,4,1,0,2491994
303,25,0.48,0.19,1,13626.85,0,45,38,1702,0,4,4,3,0,17,0,2,3,2,3,0,0,2486696
218,11,0.35,0.16,4,1488.52,0,17,193,6437,0,3,4,2,1,15,0,3,3,2,0,0,0,2346410
331,4,0.37,0.1,1,7862.19,0,43,84,18648,1,4,4,1,0,3,1,3,3,0,1,0,0,2426945
110,3,0.26,0.21,1,2384.78,1,18,85,285,0,4,5,1,1,17,0,1,1,2,1,1,1,2378301
98,45,0.21,0.07,2,774.27,0,46,14,1185,1,2,4,1,0,14,0,3,0,2,4,1,1,2455058
149,11,0.26,0.13,3,1084.54,1,17,26,495,0,5,4,1,1,0,0,0,3,2,0,1,1,2516073
173,15,0.35,0.16,1,5229.01,1,70,120,3569,1,2,3,1,0,9,0,3,0,3,2,1,1,2497939
123,11,-0.65,0,2,-2729.19,0,17,39,1742,0,5,2,3,1,11,0,2,3,2,4,1,0,2437197
385,25,0.35,0.01,1,9919.42,0,45,140,1184,0,4,4,2,1,2,0,0,1,4,2,1,0,2492799
219,11,0.13,0.13,4,555.92,0,17,29,179,1,5,4,1,0,14,0,3,3,4,4,1,1,2520901
284,11,0.25,0,4,1067.36,1,17,112,3195,0,4,2,2,0,2,1,2,3,2,3,0,0,2356166
131,3,0.45,0.13,1,4200.27,0,18,207,37711,1,3,3,1,1,12,1,1,1,1,1,1,1,2410710
218,11,0.45,0.11,4,1969.71,0,17,62,654,0,6,3,3,1,7,1,1,3,3,1,1,1,2433628
161,45,0.35,0.06,3,1248.76,0,46,58,898,0,6,2,2,0,2,0,2,1,4,0,1,1,2472415
173,22,0.26,0.25,1,766.68,1,29,18,876,0,4,4,3,0,3,1,1,3,0,4,0,0,2432202
215,45,0.1,0.16,4,368.55,1,46,49,119,1,6,1,3,0,6,0,2,3,2,2,1,1,2520217
182,10,0.5,0.07,5,1482.43,0,26,143,1841,1,5,3,2,1,17,0,1,1,1,4,1,1,2379543
365,25,0.35,0.11,1,9972.19,1,45,92,2786,0,2,4,2,1,6,1,1,3,3,0,0,0,2387907
259,4,0.11,0.13,1,2358.63,0,43,194,9657,0,4,3,2,0,6,0,2,0,4,3,1,0,2384172
173,43,0.08,0.19,1,1131.37,0,48,116,1889,1,4,4,2,0,1,0,3,3,3,1,0,0,2444153
434,14,0.41,0.06,1,13440.29,1,66,25,1755,0,5,5,1,0,8,1,3,1,0,1,1,1,2413387
173,45,0.25,0.07,3,900.56,1,46,32,1805,1,2,4,1,0,16,0,1,0,0,1,1,0,2485703
117,33,0.37,0.06,3,1349.76,1,24,106,1562,0,4,2,1,0,7,0,2,0,2,2,1,1,2384699
355,25,-0.68,0.16,1,-19401.07,0,45,27,237,0,4,2,2,0,17,1,0,1,0,0,1,1,2349185
171,45,0.34,0.03,3,1230.09,1,46,114,2002,0,6,4,2,0,17,0,2,3,0,4,1,1,2419495
39,16,-0.21,0.1,1,-669.36,0,6,201,3280,0,5,3,3,1,17,2,2,3,0,1,1,1,2440054
421,38,0.16,0.03,4,1155.36,0,33,43,1910,0,3,5,3,1,10,1,3,3,0,4,0,0,2392717
379,25,0.44,0.03,1,12477.39,1,45,68,371,0,4,4,3,1,8,0,1,3,2,4,0,0,2468801
123,45,-0.21,0.07,3,-770.81,0,46,48,158,0,6,4,1,1,11,0,2,3,2,3,1,1,2520089
35,12,0.32,0.21,1,594.84,0,40,72,952,1,2,2,2,1,3,1,3,0,3,3,1,0,2412268
90,11,0.35,0.06,1,1532.81,0,17,16,1778,0,4,4,1,1,2,1,1,3,0,4,0,0,2432081
307,4,0.26,0.07,1,5519.03,1,43,148,2441,0,4,4,3,1,15,0,1,3,2,1,0,0,2429660
389,25,0.11,0.12,1,3125.01,1,45,31,998,0,2,2,1,1,15,0,3,0,2,4,1,1,2479226
125,33,0.02,0.1,3,71.43,0,24,50,1422,1,3,3,1,1,7,0,2,3,0,0,0,0,2364379
173,12,0.16,0.1,5,296.41,1,40,40,1654,1,2,4,1,0,2,2,2,0,2,1,1,1,2483165
116,3,0.21,0.07,1,1926.76,1,18,172,3439,1,4,4,2,0,6,0,1,3,4,2,0,0,2430676
57,30,-0.06,0.04,2,-105.02,0,7,145,1451,0,5,4,2,1,15,0,2,3,1,3,1,0,2344439
178,47,-0.38,0.07,2,-2671.12,1,9,84,3302,1,0,4,3,1,10,0,3,2,0,0,0,0,2498843
258,4,0.45,0.16,1,9555.93,0,43,79,2116,1,6,3,2,1,7,0,3,3,4,2,1,0,2476362
369,25,0.29,0.13,1,8274.75,1,45,18,2005,1,2,4,3,1,16,1,2,0,2,0,1,1,2366469
188,43,0.29,0.07,1,4104.13,0,48,107,2754,1,6,3,3,0,3,0,0,3,0,1,1,0,2394785
107,3,0.31,0.07,1,2864.14,1,18,24,1273,0,2,3,1,1,7,1,2,0,2,0,1,1,2368042
173,11,-0.74,0.19,3,-3191.99,1,17,88,1447,0,4,2,3,1,9,0,2,3,0,3,0,0,2470041
46,17,0.29,0.04,1,748.93,1,11,75,2953,0,6,5,2,0,2,0,2,3,3,3,1,1,2362429
255,33,0.26,0.11,5,931.39,0,24,72,181,1,5,3,2,1,13,1,1,3,3,2,1,1,2411715
67,31,0.47,0.13,1,2881.86,1,72,75,410,1,2,2,2,1,17,2,3,0,3,3,1,1,2510100
173,33,0.19,0.13,1,659.55,1,24,146,2578,0,3,5,1,0,9,0,3,1,0,2,1,0,2499204
376,25,-1.34,0.11,1,-38204.48,1,45,189,2391,1,2,2,2,0,14,1,0,3,3,2,0,0,2365089
121,47,0.41,0.02,1,2957.36,1,9,80,3154,0,2,4,2,0,9,1,1,3,0,0,0,0,2386649
173,11,0.32,0.11,4,1337.49,0,17,62,1059,1,3,4,3,1,16,1,2,1,0,2,1,1,2381520
35,22,0.32,0.04,1,930.73,0,29,132,3751,0,4,4,3,1,15,2,2,3,2,3,0,0,2490379
118,3,0.47,0.06,1,4319.27,1,18,21,1639,0,2,4,3,1,10,0,1,3,2,0,0,0,2468527
255,38,0.41,0.25,5,1939.63,1,33,47,968,1,6,4,1,1,17,1,3,3,4,3,1,1,2392426
103,11,0.5,0.04,2,2116.84,0,17,182,30598,0,3,4,2,0,6,0,1,1,3,2,1,1,2378983
298,4,0.34,0.03,1,7225.6,1,43,165,1709,1,2,3,3,1,16,0,1,3,4,0,0,0,2495640
450,25,-0.58,0,1,-16541.23,1,45,136,1024,0,5,4,1,0,12,1,3,3,4,0,1,1,2494382
173,43,0.11,0.02,1,1566.47,0,48,76,3093,0,5,4,3,1,0,0,2,1,3,4,1,1,2422393
119,22,0.26,0.06,2,765.97,0,29,78,1034,0,3,2,2,0,13,1,3,3,4,2,0,0,2343969
199,38,0.34,0.21,4,1557.87,1,33,165,2368,1,5,4,2,0,10,0,3,3,4,3,1,1,2392397
136,33,-0.24,0,3,-834.94,1,24,78,176,0,2,2,3,0,7,2,2,3,3,4,0,0,2505871
231,33,0.1,0.01,4,357.03,1,24,57,1666,0,3,4,1,1,0,2,0,3,0,2,0,0,2482509
320,25,0.5,0.25,1,14175.81,1,45,35,1286,0,5,3,3,0,3,0,3,3,4,4,1,1,2493121
212,11,0.1,0.1,3,436.42,1,17,149,2011,1,6,3,2,1,12,0,1,3,0,0,1,0,2496225
123,3,-0.24,0.16,1,-2245.47,1,18,91,3652,1,5,3,1,1,4,2,2,3,3,1,1,0,2490619
173,33,0.35,0.16,4,1256.21,0,24,199,2561,0,2,3,2,1,1,0,3,0,4,0,1,0,2458462
353,25,0.13,0.16,1,3698.76,1,45,73,1678,0,6,2,2,0,3,1,2,3,3,1,1,0,2487467
90,30,0.06,0.01,3,89.02,0,7,169,1603,0,0,4,3,1,5,0,2,2,0,2,0,0,2344163
76,12,0.48,0.19,4,871.57,0,40,180,5857,1,2,3,3,1,2,1,2,1,1,3,0,0,2391160
95,33,0.48,0.06,2,1669.78,0,24,84,236,1,5,3,2,0,12,2,1,3,3,2,1,0,2509160
337,32,-1.61,0.01,1,-33597.85,1,69,79,352,1,2,3,1,1,1,0,2,0,3,1,1,0,2517099
182,11,-0.11,0.21,4,-457.39,0,17,83,1559,1,2,2,2,1,12,2,2,0,4,2,1,0,2483130
149,33,0.1,0.16,4,362.19,1,24,19,585,0,0,4,3,0,12,0,3,2,0,1,0,0,2459150
194,43,0.5,0.02,1,7132.84,1,48,164,3140,1,3,3,1,0,17,0,1,1,0,0,1,1,2394980
92,11,0.35,0.03,2,1461.63,0,17,88,1192,0,2,3,2,0,14,0,1,0,3,4,1,0,2400490
291,4,0.5,0.18,1,10612.7,0,43,21,1961,0,5,3,1,1,5,0,3,3,2,2,1,1,2475208
294,4,0.37,0.19,1,7855.35,0,43,18,976,0,5,2,3,0,8,0,2,1,2,3,1,0,2344981
246,45,0.45,0,5,1561.21,1,46,64,287,1,2,3,3,1,16,0,0,3,0,2,0,0,2519412
309,25,0.48,0.25,1,13604.93,1,45,38,2110,0,3,4,2,0,15,1,3,1,2,0,1,1,2464099
236,45,-0.07,0.02,5,-255.76,1,46,82,438,1,6,4,2,0,9,1,3,3,2,1,1,0,2456060
81,10,0.11,0.19,1,323.56,1,26,199,2011,0,2,4,1,0,3,1,1,3,2,2,0,0,2387370
185,38,0.5,0,2,2861.62,0,33,154,7302,1,5,3,2,0,15,1,3,3,0,1,1,1,2392263
245,47,0.08,0.01,2,568.58,0,9,59,928,1,3,3,1,1,10,0,2,3,1,0,0,0,2363457
145,3,-0.81,0.16,1,-7474.93,0,18,52,285,1,5,2,1,0,5,2,1,3,4,2,1,0,2508860
30,22,0.02,0.21,1,58.74,1,29,84,637,0,3,3,2,0,6,1,2,3,0,4,0,0,2401076
406,25,0.34,0.01,1,9666.12,0,45,179,3445,0,5,5,1,1,17,0,2,1,0,3,1,1,2457119
346,25,0.1,0.1,1,2853.99,0,45,178,1266,0,5,4,2,0,12,1,1,3,0,2,1,0,2457018
346,25,0.11,0.25,1,3133.62,0,45,87,2839,1,5,4,1,0,5,2,2,3,0,1,1,0,2456937
159,43,0.13,0.19,1,1862.21,1,48,33,181,0,4,4,1,1,0,1,1,3,0,0,0,0,2415867
395,25,0.19,0.04,1,5415.18,0,45,89,1173,0,2,5,3,1,6,0,3,0,1,4,1,0,2489079
173,3,0.29,0.02,1,2691.24,0,18,89,2552,0,5,4,3,0,15,2,2,3,0,1,1,1,2440087
350,25,0.5,0.25,1,14190.23,0,45,178,2270,0,5,3,1,1,4,0,2,3,3,1,1,0,2436137
288,45,0.16,0.04,5,593.57,0,46,154,39385,1,4,3,3,1,6,0,2,3,1,4,0,0,2453173
218,11,0.24,0.02,4,1032.78,0,17,179,1906,0,2,2,1,1,7,1,3,3,0,1,0,0,2481130
109,2,-0.7,0.16,4,-1709.97,0,3,201,1046,0,6,3,1,0,16,0,3,3,2,0,1,1,2346368
372,25,0.26,0.03,1,7365.92,0,45,151,3142,0,4,5,1,0,8,0,1,1,3,0,1,1,2378637
406,25,0.42,0.06,1,11901.51,0,45,193,39776,1,2,2,1,0,5,2,1,0,4,0,1,1,2494352
130,3,0.1,0.06,1,936.19,1,18,55,520,1,4,4,2,0,5,0,3,3,2,1,0,0,2462898
128,45,0.11,0.07,2,386.25,0,46,186,1646,1,4,4,2,1,1,2,2,3,3,2,0,0,2484151
247,4,0.01,0.21,1,216.05,0,43,43,1074,1,3,4,3,1,17,0,1,1,3,2,1,1,2378687
1490,7,0.48,0.03,1,51150.15,0,64,50,860,1,3,4,2,1,15,0,3,3,0,1,0,0,2461804
341,25,-0.06,0.13,1,-1711.52,1,45,81,1667,0,2,3,1,0,11,0,3,0,4,4,1,0,2492881
180,43,0.45,0.06,1,6357.6,0,48,179,2056,0,2,4,2,1,2,1,3,0,0,0,1,0,2394984
279,32,0.06,0.07,1,1246.95,0,69,58,16,1,2,4,1,0,15,0,2,3,3,2,0,0,2362412
294,25,0.29,0.25,1,8249.57,1,45,84,8813,0,5,2,3,1,0,0,3,3,0,4,1,0,2462612
206,45,-0.06,0.13,4,-207.48,0,46,152,1498,0,3,4,2,0,16,1,2,3,3,1,0,0,2452976
123,11,-0.52,0.16,2,-2195.78,0,17,195,3139,0,6,5,3,1,7,0,2,1,0,0,1,0,2407052
336,4,-0.24,0.01,1,-5131.26,0,43,49,1151,0,3,3,1,0,1,0,2,1,3,0,1,1,2345157
31,44,0.26,0.21,1,594.04,1,37,60,253,0,4,3,1,0,5,0,0,3,3,0,0,0,2515604
169,3,0.35,0.02,1,3198.21,1,18,55,324,0,4,5,2,1,13,0,2,3,3,3,0,0,2362991
205,11,0.29,0.1,4,1277.98,1,17,25,155,0,3,3,1,1,1,1,1,3,2,4,0,0,2433556
176,1,-0.11,0.1,1,-1180.49,0,44,62,578,1,2,2,2,1,15,1,3,3,2,2,0,0,2465394
91,33,0.32,0.04,1,1137.21,1,24,58,59,0,2,3,3,0,17,2,2,3,3,4,0,0,2490649
282,4,-0.52,0.01,1,-11139.16,0,43,83,2878,0,3,4,2,0,7,0,2,3,3,2,0,0,2436086
148,11,0.34,0.04,3,1482.97,0,17,74,1765,0,4,4,3,0,1,0,2,0,1,2,1,0,2384540
249,47,0.06,0.25,3,426.44,0,9,77,428,0,5,3,3,0,3,0,3,3,4,3,1,1,2519016
175,43,0.11,0.04,1,1565.91,0,48,25,1572,1,4,4,2,1,9,0,2,3,3,3,0,0,2443296
189,33,-0.21,0.18,5,-755.2,0,24,29,913,0,4,4,3,1,4,0,2,1,3,1,1,1,2423149
173,33,0.1,0.11,1,364.35,0,24,13,1874,0,5,5,2,0,10,0,2,3,1,4,1,1,2423405
219,43,0.18,0.12,1,2580.98,0,48,12,371,0,5,4,2,1,2,0,3,3,3,3,1,0,2422131
151,22,-0.21,0.02,4,-617.96,0,29,89,379,1,2,1,3,0,4,0,0,3,3,2,0,0,2516324
178,47,0.45,0.13,2,3256.57,0,9,163,6361,1,2,4,1,1,0,0,3,1,0,1,0,0,2460498
304,25,0.48,0.19,1,13614.23,0,45,84,1781,1,4,2,1,0,1,0,1,3,3,0,0,0,2495045
129,33,-0.29,0.04,2,-1059.1,1,24,90,1698,1,2,3,1,0,14,0,1,0,2,0,1,1,2400475
266,33,0.47,0.1,5,1632.86,1,24,79,130,0,4,4,2,1,6,2,1,3,2,0,0,0,2509815
515,47,0.38,0.07,5,2692.44,1,9,27,373,1,6,4,1,1,13,2,3,3,0,1,1,0,2513651
173,22,0.1,0.04,3,291.54,0,29,175,1983,0,3,4,2,1,14,0,2,1,2,3,1,0,2348963
173,11,0.48,0.01,4,2098.18,1,17,196,22547,1,2,3,2,1,16,0,1,0,3,4,1,0,2400691
113,3,0.08,0.03,1,749.59,0,18,159,1169,1,0,4,2,1,13,0,3,2,0,2,0,0,2498721
173,11,0.41,0.16,5,1785.04,0,17,77,189,1,6,4,1,1,0,2,2,3,3,4,1,1,2506625
29,12,0.45,0.02,1,793.47,0,40,210,21304,0,3,5,2,0,6,0,0,3,3,3,0,0,2375586
92,22,0.48,0.07,2,1410.7,1,29,81,547,0,5,4,2,1,11,0,1,3,2,2,1,1,2495933
94,3,-0.07,0.11,1,-642.42,0,18,56,1379,0,4,2,2,1,13,1,2,1,0,2,1,1,2390074
144,45,0.26,0.06,2,945.86,0,46,37,691,1,4,3,3,1,9,0,1,1,3,3,1,1,2484217
217,45,0.44,0.02,4,1597.68,1,46,77,485,0,4,2,1,1,9,1,1,1,0,0,1,1,2519121
83,3,-0.15,0.21,1,-1400.27,0,18,54,483,0,3,1,3,0,14,2,2,3,2,2,0,0,2504344
239,4,0.25,0.19,1,5351.86,1,43,138,1135,0,2,5,1,1,15,1,2,0,3,4,1,0,2366634
135,3,0.29,0.1,1,2710.09,1,18,90,1459,0,4,4,3,0,13,2,1,3,4,2,0,0,2347832
339,25,0.34,0.25,1,9669.85,1,45,56,1619,0,2,4,3,0,3,0,1,0,0,4,1,1,2487400
465,47,0.29,0.06,5,2047.68,1,9,121,1674,0,5,3,2,0,16,1,3,3,3,1,1,0,2403918
195,33,0.41,0,3,1515.24,0,24,52,1816,1,6,2,3,0,6,1,2,3,3,4,1,1,2409121
234,38,0.48,0.06,4,2246.89,0,33,151,3669,1,2,3,3,1,4,0,2,0,0,0,1,1,2392550
128,3,0.47,0.21,1,4372,0,18,176,2666,0,6,5,1,0,11,0,2,3,0,4,1,0,2354458
185,33,0.08,0.03,4,284.35,1,24,74,1391,0,6,4,3,0,12,0,1,3,2,0,1,0,2450147
179,33,0.21,0.07,3,752.18,1,24,202,1457,0,2,3,3,0,7,0,1,3,4,1,0,0,2496570
115,3,-0.77,0.12,1,-7159.45,0,18,49,762,0,3,4,2,0,5,0,1,1,0,4,1,0,2466729
242,45,0.38,0.01,4,1316.07,1,46,63,328,0,3,2,2,0,17,2,0,3,2,2,0,0,2519824
117,11,0.11,0.13,2,479.41,0,17,88,1547,0,6,4,3,1,17,2,1,3,4,4,1,0,2348058
194,43,0.5,0.25,1,7141.09,0,48,205,20575,1,2,4,2,0,7,1,1,3,0,0,0,0,2395704
72,22,0.13,0.06,1,370.33,1,29,89,1152,1,5,3,1,1,7,0,3,3,1,2,1,0,2461611
213,43,0.1,0.13,1,1421.89,0,48,16,431,0,5,3,2,1,5,0,3,1,4,0,1,1,2419972
309,4,0.35,0,1,7465.94,0,43,199,1722,1,5,5,3,1,16,1,3,3,0,2,1,1,2426667
289,2,0.16,0.21,5,693.01,1,3,76,1857,1,5,3,3,0,4,0,3,1,1,4,1,1,2461280
264,47,0.31,0.06,3,2247.29,0,9,61,306,0,4,4,3,0,4,0,3,3,0,0,0,0,2477692
271,4,0.29,0.06,1,6202.67,0,43,46,1074,0,5,3,2,0,6,0,1,3,2,1,1,1,2468821
92,11,0.48,0.04,2,2033.07,0,17,84,831,1,6,3,2,0,5,0,1,1,2,3,1,1,2378922
173,48,0.08,0.06,1,92.55,0,41,65,1033,1,6,4,2,0,0,0,1,3,4,1,1,0,2430826
65,44,0.5,0.06,2,1156.44,0,13,74,1531,1,4,4,2,1,16,1,1,1,2,2,1,1,2371415
91,44,0.16,0.13,3,350.48,0,37,72,2197,0,4,4,3,0,4,0,2,1,3,4,1,0,2349032
135,11,-0.11,0.12,2,-482.14,1,17,81,139,1,2,3,3,1,14,2,3,3,3,4,0,0,2512892
208,45,0.5,0.19,5,1849.33,0,46,124,3287,0,4,4,2,0,16,0,1,3,0,2,0,0,2484746
88,33,0.47,0.16,2,1713.47,1,24,89,3037,1,2,2,3,1,13,0,2,3,2,0,0,0,2469289
104,3,0.06,0.16,1,551.46,0,18,156,1560,1,5,3,1,1,6,0,3,3,2,2,1,1,2501468
56,19,-0.06,0.21,2,-70.38,0,36,68,1682,0,4,2,3,0,4,1,3,0,4,4,1,0,2373490
237,11,0.37,0.06,4,1613.68,0,17,17,906,1,3,3,1,1,1,0,2,3,2,4,0,0,2398990
